95	2022-11-14 21:08:15.813957+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--radiotherapy_1_-plus-_drug_1--etcaxewg", "components": [{"type": "Radiotherapy", "identity": "radiotherapy_1"}, {"type": "Drug", "identity": "drug_1"}], "canonicalName": "radiotherapy 1 + drug 1", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--radiotherapy_1_-plus-_drug_1--etcaxewg
96	2022-11-14 21:14:57.490764+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--placebo_3_-plus-_radiotherapy_6_-plus-_drug_7--etcubmpn", "components": [{"type": "Placebo", "identity": "placebo_3"}, {"type": "Radiotherapy", "identity": "radiotherapy_6"}, {"type": "Drug", "identity": "drug_7"}], "canonicalName": "placebo 3 + radiotherapy 6 + drug 7", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--placebo_3_-plus-_radiotherapy_6_-plus-_drug_7--etcubmpn
97	2022-11-14 21:15:26.004669+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--drug_2_-plus-_drug_1_-plus-_drug_7--etckswvk", "components": [{"type": "Drug", "identity": "drug_2"}, {"type": "Drug", "identity": "drug_1"}, {"type": "Drug", "identity": "drug_7"}], "canonicalName": "drug 2 + drug 1 + drug 7", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--drug_2_-plus-_drug_1_-plus-_drug_7--etckswvk
98	2022-11-15 04:37:47.608461+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--radiotherapy_10_-plus-_drug_10_-plus-_placebo_10_---etcgmmnh", "components": [{"type": "Radiotherapy", "identity": "radiotherapy_10"}, {"type": "Drug", "identity": "drug_10"}, {"type": "Placebo", "identity": "placebo_10"}, {"type": "Surgery", "identity": "surgery_10"}], "canonicalName": "radiotherapy 10 + drug 10 + placebo 10 + surgery 10", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--radiotherapy_10_-plus-_drug_10_-plus-_placebo_10_---etcgmmnh
99	2022-11-15 04:39:37.469771+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--surgery_4_-plus-_radiotherapy_6--etcctxqr", "components": [{"type": "Surgery", "identity": "surgery_4"}, {"type": "Radiotherapy", "identity": "radiotherapy_6"}], "canonicalName": "surgery 4 + radiotherapy 6", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--surgery_4_-plus-_radiotherapy_6--etcctxqr
100	2022-11-15 04:38:14.186857+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--drug_1_-plus-_drug_2_-plus-_drug_3--etcixuyh", "components": [{"type": "Drug", "identity": "drug_1"}, {"type": "Drug", "identity": "drug_2"}, {"type": "Drug", "identity": "drug_3"}], "canonicalName": "drug 1 + drug 2 + drug 3", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--drug_1_-plus-_drug_2_-plus-_drug_3--etcixuyh
101	2022-11-15 04:39:19.704327+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--surgery_3_-plus-_surgery_8--etcrwcpk", "components": [{"type": "Surgery", "identity": "surgery_3"}, {"type": "Surgery", "identity": "surgery_8"}], "canonicalName": "surgery 3 + surgery 8", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--surgery_3_-plus-_surgery_8--etcrwcpk
102	2022-11-15 04:39:01.7889+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--placebo_3_-plus-_radiotherapy_6_-plus-_drug_7_-plu--etcfqowb", "components": [{"type": "TreatmentOption", "identity": "to--placebo_3_-plus-_radiotherapy_6_-plus-_drug_7--etcubmpn"}, {"type": "TreatmentOption", "identity": "to--radiotherapy_10_-plus-_drug_10_-plus-_placebo_10_---etcgmmnh"}], "canonicalName": "placebo 3 + radiotherapy 6 + drug 7 + radiotherapy 10 + drug 10 + placebo 10 + surgery 10", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--placebo_3_-plus-_radiotherapy_6_-plus-_drug_7_-plu--etcfqowb
103	2022-11-15 04:40:42.109109+00	TreatmentOption.NewTreatmentOptionAdded	{"identity": "to--drug_5_-plus-_surgery_1--etccajsg", "components": [{"type": "Drug", "identity": "drug_5"}, {"type": "Surgery", "identity": "surgery_1"}], "canonicalName": "drug 5 + surgery 1", "relationToComponents": "HAS_PART"}	{"authorName": "aleksander manuylov"}	to--drug_5_-plus-_surgery_1--etccajsg
\.


